MASTER	LON_EX	LAT_EX	ALT_EX	alt_srtm	TMIN1	TMIN2	TMIN3	TMIN4	TMIN5	TMIN6	TMIN7	TMIN8	TMIN9	TMIN10	TMIN11	TMIN12	TMAX1	TMAX2	TMAX3	TMAX4	TMAX5	TMAX6	TMAX7	TMAX8	TMAX9	TMAX10	TMAX11	TMAX12	PREC1	PREC2	PREC3	PREC4	PREC5	PREC6	PREC7	PREC8	PREC9	PREC10	PREC11	PREC12	PRE_ALL	SPECIES	SHORTLIVED	PERENIAL	ANNUAL	BIENNIAL	HSCAP	HROS	GEOPHYTES	HCAESP	CHAMAEPHYT	NANOPHANOR	MAKROPHANE	OID_	MASTER_1	COUNT	ggs	ggb	gga	sg	MEAN	PRO	comm_coarse	Comm	slope	aspect	slope_srtm	aspect_srtm	sin_srtm	pro
1183	105.6893	42.1947	1048	1038	-18.1000	-14.7000	-6.9000	1.7000	9.3000	14.8000	17.7000	16.2000	9.6000	1.2000	-8.4000	-15.7000	-5.7000	-1.4000	7.0000	16.3000	24.0000	28.9000	30.7000	28.7000	22.8000	14.5000	3.6000	-4.0000	1	1	1	3	5	11	23	22	8	4	2	1	82	3	0	1	0	0	0	1	0	0	1	1	0	1181	1183	1	0	0	0	1	123.83499908447	104.00000000000	8	15	0.2927	93.3665	3.4393	92.8624	-0.9829	23.69000000000
1184	105.6896	42.1964	1048	1040	-18.1000	-14.7000	-6.9000	1.7000	9.3000	14.8000	17.7000	16.2000	9.6000	1.2000	-8.4000	-15.7000	-5.7000	-1.4000	7.0000	16.3000	24.0000	28.9000	30.7000	28.7000	22.8000	14.5000	3.6000	-4.0000	1	1	1	3	5	11	23	22	8	4	2	1	82	3	0	1	0	0	0	0	0	0	1	1	0	1182	1184	1	0	0	0	1	123.83499908447	100.00000000000	8	15	0.2927	93.3665	3.4393	92.8624	-0.9829	23.69000000000
1185	105.7338	42.2137	1063	1045	-18.2000	-14.7000	-7.0000	1.5000	9.2000	14.7000	17.6000	16.0000	9.5000	1.1000	-8.5000	-15.8000	-5.9000	-1.5000	6.8000	16.1000	23.9000	28.7000	30.6000	28.6000	22.6000	14.4000	3.5000	-4.1000	1	1	1	3	5	11	24	22	8	4	2	1	83	3	0	3	0	0	0	0	1	1	2	1	0	1183	1185	1	0	0	0	1	123.83499908447	107.00000000000	8	15	0.5112	163.3930	5.4884	165.5300	0.8274	24.93740000000
1186	105.7332	42.2144	1063	1045	-18.2000	-14.7000	-7.0000	1.5000	9.2000	14.7000	17.6000	16.0000	9.5000	1.1000	-8.5000	-15.8000	-5.9000	-1.5000	6.8000	16.1000	23.9000	28.7000	30.6000	28.6000	22.6000	14.4000	3.5000	-4.1000	1	1	1	3	5	11	24	22	8	4	2	1	83	1	0	1	0	0	0	0	0	0	0	1	0	1184	1186	1	0	0	0	1	123.83499908447	94.00000000000	6	8	0.5112	163.3930	4.6862	156.2510	-0.7370	17.77330000000
1187	105.7694	42.2244	1049	1044	-18.2000	-14.7000	-7.0000	1.6000	9.2000	14.8000	17.7000	16.1000	9.5000	1.1000	-8.5000	-15.7000	-5.9000	-1.4000	6.9000	16.2000	23.9000	28.8000	30.7000	28.6000	22.6000	14.4000	3.5000	-4.1000	1	1	1	3	5	11	24	22	8	4	2	1	83	3	0	2	0	0	0	0	0	0	0	4	0	1185	1187	1	0	0	0	1	120.78299713135	102.00000000000	5	9	0.4916	143.5310	4.7189	152.9690	0.8243	21.61980000000
1188	105.7686	42.2243	1049	1048	-18.2000	-14.7000	-7.0000	1.6000	9.2000	14.8000	17.7000	16.1000	9.5000	1.1000	-8.5000	-15.7000	-5.9000	-1.4000	6.9000	16.2000	23.9000	28.8000	30.7000	28.6000	22.6000	14.4000	3.5000	-4.1000	1	1	1	3	5	11	24	22	8	4	2	1	83	5	0	3	0	0	0	0	3	2	1	3	0	1186	1188	1	0	0	0	1	120.78299713135	156.00000000000	7	16	0.4916	143.5310	4.7189	152.9690	0.8243	30.63760000000
1189	105.7740	42.2256	1049	1043	-18.2000	-14.7000	-7.0000	1.6000	9.2000	14.8000	17.7000	16.1000	9.5000	1.1000	-8.5000	-15.7000	-5.9000	-1.4000	6.9000	16.2000	23.9000	28.8000	30.7000	28.6000	22.6000	14.4000	3.5000	-4.1000	1	1	1	3	5	11	24	22	8	4	2	1	83	8	0	1	0	0	0	0	0	0	0	2	0	1187	1189	1	0	0	0	1	120.78299713135	115.00000000000	5	11	0.5277	149.6760	4.7189	152.9690	0.8243	23.88990000000
1190	105.6559	42.1189	1102	1093	-18.2000	-14.7000	-7.1000	1.5000	9.1000	14.6000	17.5000	15.9000	9.4000	1.1000	-8.5000	-15.8000	-5.8000	-1.5000	6.7000	16.0000	23.8000	28.6000	30.5000	28.5000	22.5000	14.3000	3.5000	-4.1000	1	1	2	4	5	11	24	22	8	4	2	1	85	7	0	2	0	0	0	0	0	0	0	3	0	1188	1190	1	0	0	0	1	113.19899749756	106.00000000000	8	15	0.0709	75.9638	4.8065	357.9550	-0.1855	25.84670000000
1191	105.6561	42.1178	1102	1097	-18.2000	-14.7000	-7.1000	1.5000	9.1000	14.6000	17.5000	15.9000	9.4000	1.1000	-8.5000	-15.8000	-5.8000	-1.5000	6.7000	16.0000	23.8000	28.6000	30.5000	28.5000	22.5000	14.3000	3.5000	-4.1000	1	1	2	4	5	11	24	22	8	4	2	1	85	5	0	2	0	0	0	0	1	1	0	0	1	1189	1191	1	0	0	0	1	113.19899749756	106.00000000000	8	15	0.0709	75.9638	4.8065	357.9550	-0.1855	27.18250000000
1192	105.6837	42.1191	1086	1070	-18.2000	-14.7000	-7.0000	1.5000	9.2000	14.7000	17.6000	16.0000	9.5000	1.1000	-8.5000	-15.7000	-5.8000	-1.4000	6.8000	16.1000	23.8000	28.7000	30.6000	28.5000	22.6000	14.4000	3.5000	-4.1000	1	1	2	4	5	11	24	22	8	4	2	1	85	4	1	3	1	0	0	0	0	1	1	3	0	1190	1192	1	0	0	0	1	113.19899749756	94.00000000000	6	14	1.4356	29.7874	15.9483	19.9574	0.8947	17.77330000000
1193	105.6959	42.1281	1053	1037	-18.1000	-14.6000	-6.9000	1.7000	9.3000	14.8000	17.7000	16.2000	9.6000	1.2000	-8.4000	-15.7000	-5.7000	-1.3000	7.0000	16.3000	24.0000	28.9000	30.7000	28.7000	22.8000	14.5000	3.6000	-4.0000	1	1	1	3	5	11	24	22	8	4	2	1	83	3	0	7	0	0	0	0	0	1	2	5	0	1191	1193	1	0	0	0	1	149.04800415039	114.00000000000	8	15	0.7813	60.3333	9.0467	43.4725	-0.4880	27.11430000000
1194	105.6952	42.1288	1053	1034	-18.1000	-14.6000	-6.9000	1.7000	9.3000	14.8000	17.7000	16.2000	9.6000	1.2000	-8.4000	-15.7000	-5.7000	-1.3000	7.0000	16.3000	24.0000	28.9000	30.7000	28.7000	22.8000	14.5000	3.6000	-4.0000	1	1	1	3	5	11	24	22	8	4	2	1	83	3	0	3	0	0	0	0	0	0	2	2	0	1192	1194	1	0	0	0	1	149.04800415039	156.00000000000	7	17	0.7813	60.3333	9.0467	43.4725	-0.4880	30.63760000000
1195	105.7231	42.1506	1014	1014	-18.0000	-14.5000	-6.7000	1.8000	9.5000	15.0000	17.9000	16.3000	9.8000	1.4000	-8.2000	-15.6000	-5.6000	-1.2000	7.2000	16.5000	24.2000	29.1000	30.9000	28.9000	23.0000	14.7000	3.8000	-3.9000	1	1	1	3	5	11	23	21	8	4	2	1	81	2	1	3	1	0	0	0	1	2	0	1	0	1193	1195	1	0	0	0	1	103.15799713135	124.00000000000	5	9	0.2920	137.3860	2.8049	139.9700	0.9857	21.27890000000
1198	105.8600	42.2593	1070	1052	-18.3000	-14.8000	-7.2000	1.4000	9.0000	14.6000	17.5000	15.9000	9.4000	1.0000	-8.6000	-15.9000	-6.1000	-1.6000	6.6000	15.9000	23.7000	28.6000	30.4000	28.4000	22.5000	14.3000	3.4000	-4.3000	1	1	2	3	5	11	24	22	9	4	2	1	85	12	1	1	1	0	0	0	1	0	1	1	0	1196	1198	1	0	0	0	1	117.86499786377	165.00000000000	4	13	1.3359	246.8980	16.2205	248.1990	-0.0132	38.32380000000
1199	105.8540	42.2925	1120	1088	-18.5000	-15.0000	-7.4000	1.1000	8.8000	14.3000	17.2000	15.7000	9.2000	0.8000	-8.8000	-16.1000	-6.3000	-1.9000	6.3000	15.6000	23.4000	28.2000	30.1000	28.1000	22.2000	13.9000	3.1000	-4.5000	1	1	2	4	6	12	25	23	9	4	2	1	90	16	0	5	0	0	1	0	0	0	2	4	0	1197	1199	1	0	0	0	1	133.14300537109	124.00000000000	5	11	0.8171	157.7510	7.6868	151.4400	0.6000	21.27890000000
1200	105.8381	42.3117	1120	1130	-18.5000	-15.0000	-7.4000	1.1000	8.8000	14.3000	17.2000	15.7000	9.2000	0.8000	-8.8000	-16.1000	-6.3000	-1.9000	6.3000	15.6000	23.4000	28.2000	30.1000	28.1000	22.2000	13.9000	3.1000	-4.5000	1	1	2	4	6	12	25	23	9	4	2	1	90	15	0	4	0	0	0	0	2	1	0	5	1	1198	1200	1	0	0	0	1	133.14300537109	405.00000000000	4	13	1.2705	156.9030	11.3447	158.0390	0.8188	78.92700000000
1201	105.8465	42.3263	1120	1147	-18.5000	-15.0000	-7.4000	1.1000	8.8000	14.3000	17.2000	15.7000	9.2000	0.8000	-8.8000	-16.1000	-6.3000	-1.9000	6.3000	15.6000	23.4000	28.2000	30.1000	28.1000	22.2000	13.9000	3.1000	-4.5000	1	1	2	4	6	12	25	23	9	4	2	1	90	5	0	5	0	0	1	0	2	1	1	2	1	1199	1201	1	0	0	0	1	133.14300537109	92.00000000000	5	9	1.9944	157.1900	20.6651	154.0470	-0.1087	20.32310000000
1202	105.9341	42.3039	1073	1074	-18.4000	-14.9000	-7.3000	1.3000	8.9000	14.5000	17.4000	15.9000	9.3000	1.0000	-8.6000	-15.9000	-6.1000	-1.7000	6.5000	15.8000	23.6000	28.5000	30.3000	28.3000	22.4000	14.2000	3.3000	-4.4000	1	1	2	3	5	11	25	23	9	4	2	1	87	1	1	5	0	1	1	1	2	1	1	5	0	1200	1202	1	0	0	0	1	127.04900360107	156.00000000000	7	16	0.5382	70.4077	4.5335	60.5241	-0.7405	30.63760000000
1203	106.0122	42.3726	939	929	-18.1000	-14.5000	-6.7000	1.8000	9.5000	15.1000	18.0000	16.4000	9.9000	1.4000	-8.2000	-15.5000	-5.8000	-1.2000	7.2000	16.5000	24.4000	29.2000	31.1000	29.0000	23.1000	14.8000	3.7000	-4.0000	1	1	1	3	5	11	23	22	8	4	2	1	82	3	0	3	0	0	0	1	0	0	1	2	0	1201	1203	1	0	0	0	1	125.60600280762	68.00000000000	5	9	0.6497	37.4762	6.3445	31.7595	0.3369	17.51980000000
1204	106.0203	42.3727	939	923	-18.1000	-14.5000	-6.7000	1.8000	9.5000	15.1000	18.0000	16.4000	9.9000	1.4000	-8.2000	-15.5000	-5.8000	-1.2000	7.2000	16.5000	24.4000	29.2000	31.1000	29.0000	23.1000	14.8000	3.7000	-4.0000	1	1	1	3	5	11	23	22	8	4	2	1	82	3	0	2	0	0	0	0	1	1	0	1	0	1202	1204	1	0	0	0	1	125.60600280762	153.00000000000	8	14	0.6055	34.5923	6.3261	39.5077	0.9719	31.06460000000
1205	106.0218	42.3727	939	921	-18.1000	-14.5000	-6.7000	1.8000	9.5000	15.1000	18.0000	16.4000	9.9000	1.4000	-8.2000	-15.5000	-5.8000	-1.2000	7.2000	16.5000	24.4000	29.2000	31.1000	29.0000	23.1000	14.8000	3.7000	-4.0000	1	1	1	3	5	11	23	22	8	4	2	1	82	2	0	5	0	0	0	0	0	1	1	3	0	1203	1205	1	0	0	0	1	125.60600280762	114.00000000000	8	14	0.6055	34.5923	6.3261	39.5077	0.9719	24.34890000000
1206	106.0460	42.3845	900	902	-18.0000	-14.5000	-6.6000	2.0000	9.7000	15.2000	18.1000	16.6000	9.9000	1.6000	-8.1000	-15.5000	-5.7000	-1.1000	7.4000	16.8000	24.7000	29.4000	31.2000	29.2000	23.2000	15.0000	3.9000	-3.9000	1	1	1	3	5	10	23	21	8	4	2	1	80	2	0	2	0	0	0	0	0	0	1	1	0	1204	1206	1	0	0	0	1	125.60600280762	89.00000000000	5	9	0.1899	84.8056	2.2343	67.3801	-0.9866	13.14720000000
1207	106.0461	42.3825	900	902	-18.0000	-14.5000	-6.6000	2.0000	9.7000	15.2000	18.1000	16.6000	9.9000	1.6000	-8.1000	-15.5000	-5.7000	-1.1000	7.4000	16.8000	24.7000	29.4000	31.2000	29.2000	23.2000	15.0000	3.9000	-3.9000	1	1	1	3	5	10	23	21	8	4	2	1	80	6	0	3	0	0	0	0	0	0	1	2	0	1205	1207	1	0	0	0	1	125.60600280762	94.00000000000	6	12	0.3169	49.3987	2.2343	67.3801	-0.9866	17.77330000000
1208	106.0690	42.4022	900	899	-18.0000	-14.5000	-6.6000	2.0000	9.7000	15.2000	18.1000	16.6000	9.9000	1.6000	-8.1000	-15.5000	-5.7000	-1.1000	7.4000	16.8000	24.7000	29.4000	31.2000	29.2000	23.2000	15.0000	3.9000	-3.9000	1	1	1	3	5	10	23	21	8	4	2	1	80	1	0	4	0	0	0	0	0	0	1	4	0	1206	1208	1	0	0	0	1	115.13600158691	136.00000000000	7	16	0.1948	138.5760	2.1910	131.8200	-0.1266	24.60690000000
1209	106.0994	42.3975	893	892	-18.0000	-14.4000	-6.6000	2.0000	9.7000	15.2000	18.2000	16.6000	9.9000	1.6000	-8.1000	-15.5000	-5.7000	-1.1000	7.4000	16.8000	24.7000	29.4000	31.2000	29.2000	23.2000	15.0000	3.9000	-3.9000	1	1	1	3	5	10	23	22	8	4	2	1	81	1	0	2	0	0	1	0	0	0	0	2	2	1207	1209	1	0	0	0	1	115.13600158691	136.00000000000	7	16	0.0243	225.0000	0.5013	149.0360	-0.9821	24.60690000000
1212	106.1664	42.3975	891	887	-18.0000	-14.4000	-6.6000	2.0000	9.7000	15.2000	18.2000	16.6000	9.9000	1.6000	-8.1000	-15.5000	-5.7000	-1.1000	7.4000	16.7000	24.7000	29.4000	31.2000	29.1000	23.2000	15.0000	3.9000	-4.0000	1	1	1	3	5	10	23	22	8	4	2	1	81	1	0	2	0	0	0	0	0	0	1	1	0	1210	1212	1	0	0	0	1	144.19900512695	144.00000000000	7	16	0.0851	135.0000	0.8597	143.1300	-0.9825	24.60690000000
1214	106.1698	42.4023	887	891	-17.9000	-14.4000	-6.6000	2.0000	9.7000	15.2000	18.2000	16.6000	9.9000	1.6000	-8.1000	-15.5000	-5.7000	-1.1000	7.4000	16.7000	24.7000	29.4000	31.2000	29.1000	23.2000	14.9000	3.9000	-4.0000	1	1	1	3	5	10	23	22	8	4	2	1	81	1	0	2	0	0	0	0	0	0	0	3	0	1212	1214	1	0	0	0	1	144.19900512695	144.00000000000	7	16	0.1094	135.0000	1.6887	104.7440	-0.8779	24.60690000000
1215	106.2064	42.4423	899	897	-18.0000	-14.5000	-6.7000	1.9000	9.6000	15.1000	18.1000	16.5000	9.9000	1.5000	-8.2000	-15.6000	-5.8000	-1.2000	7.3000	16.6000	24.5000	29.3000	31.1000	29.1000	23.1000	14.9000	3.8000	-4.0000	1	1	1	3	5	11	24	22	8	4	2	1	83	2	0	1	0	0	1	0	0	0	0	3	0	1213	1215	1	0	0	0	1	133.72900390625	94.00000000000	6	12	0.2338	162.8970	2.5633	166.4300	0.0743	17.72250000000
1216	106.2493	42.4664	915	907	-18.1000	-14.7000	-6.8000	1.7000	9.4000	15.0000	18.0000	16.4000	9.8000	1.3000	-8.3000	-15.7000	-5.9000	-1.4000	7.1000	16.5000	24.4000	29.2000	31.0000	28.9000	23.0000	14.7000	3.6000	-4.2000	1	1	1	3	5	11	24	22	9	4	2	1	84	4	0	6	0	0	0	0	0	0	1	5	0	1214	1216	1	0	0	0	1	133.72900390625	94.00000000000	6	12	0.3068	168.6900	3.2636	180.0000	-0.8012	17.72250000000
1217	106.2439	42.4727	915	909	-18.1000	-14.7000	-6.8000	1.7000	9.4000	15.0000	18.0000	16.4000	9.8000	1.3000	-8.3000	-15.7000	-5.9000	-1.4000	7.1000	16.5000	24.4000	29.2000	31.0000	28.9000	23.0000	14.7000	3.6000	-4.2000	1	1	1	3	5	11	24	22	9	4	2	1	84	3	0	3	0	0	0	0	0	0	1	2	0	1215	1217	1	0	0	0	1	133.72900390625	92.00000000000	6	8	0.3137	170.5380	3.2636	180.0000	-0.8012	17.72250000000
1218	106.2682	42.5196	934	935	-18.2000	-14.8000	-7.0000	1.6000	9.3000	14.9000	17.9000	16.3000	9.6000	1.2000	-8.4000	-15.8000	-6.0000	-1.5000	6.9000	16.3000	24.2000	29.0000	30.8000	28.7000	22.8000	14.5000	3.5000	-4.3000	1	1	1	3	5	11	24	23	9	4	2	1	85	4	0	1	0	0	0	0	0	0	0	2	0	1216	1218	1	0	0	0	1	123.94499969482	91.00000000000	5	9	0.3153	162.5530	2.7759	158.1990	0.8998	16.41410000000
1219	106.3004	42.5359	949	955	-18.3000	-14.8000	-7.0000	1.5000	9.2000	14.8000	17.8000	16.2000	9.5000	1.1000	-8.5000	-15.9000	-6.1000	-1.6000	6.9000	16.2000	24.1000	28.9000	30.7000	28.6000	22.7000	14.4000	3.4000	-4.4000	1	1	1	3	5	11	25	23	9	4	2	1	86	1	1	3	1	0	0	0	0	0	1	2	0	1217	1219	1	0	0	0	1	128.91099548340	91.00000000000	5	9	0.9365	227.2310	8.4572	227.4540	0.9519	16.41410000000
1220	106.3222	42.5484	999	1005	-18.5000	-15.0000	-7.4000	1.2000	8.9000	14.5000	17.5000	15.9000	9.3000	0.9000	-8.8000	-16.1000	-6.4000	-1.8000	6.5000	15.8000	23.7000	28.5000	30.4000	28.3000	22.3000	14.1000	3.1000	-4.6000	1	1	2	3	5	12	25	24	9	4	2	1	89	6	0	2	0	0	0	0	0	0	0	2	0	1218	1220	1	0	0	0	1	128.91099548340	103.00000000000	5	9	0.9310	189.0280	9.4955	189.2930	0.7156	16.41410000000
1221	106.3203	42.5490	999	990	-18.5000	-15.0000	-7.4000	1.2000	8.9000	14.5000	17.5000	15.9000	9.3000	0.9000	-8.8000	-16.1000	-6.4000	-1.8000	6.5000	15.8000	23.7000	28.5000	30.4000	28.3000	22.3000	14.1000	3.1000	-4.6000	1	1	2	3	5	12	25	24	9	4	2	1	89	9	0	2	0	0	0	0	0	0	1	1	0	1219	1221	1	0	0	0	1	128.91099548340	92.00000000000	6	20	0.9310	189.0280	8.3728	196.5870	0.9719	17.72250000000
1222	106.3110	42.5716	999	1001	-18.5000	-15.0000	-7.4000	1.2000	8.9000	14.5000	17.5000	15.9000	9.3000	0.9000	-8.8000	-16.1000	-6.4000	-1.8000	6.5000	15.8000	23.7000	28.5000	30.4000	28.3000	22.3000	14.1000	3.1000	-4.6000	1	1	2	3	5	12	25	24	9	4	2	1	89	2	1	2	1	0	0	0	0	0	0	2	0	1220	1222	1	0	0	0	1	124.23100280762	115.00000000000	8	15	0.2666	249.2280	4.8475	256.7010	-0.7893	21.50670000000
1223	106.3385	42.5773	993	1020	-18.5000	-15.0000	-7.3000	1.2000	8.9000	14.5000	17.5000	15.9000	9.3000	0.9000	-8.8000	-16.0000	-6.4000	-1.8000	6.5000	15.8000	23.8000	28.6000	30.4000	28.3000	22.3000	14.1000	3.1000	-4.6000	1	1	2	3	5	11	25	24	9	4	2	1	88	8	1	2	1	0	0	0	0	0	1	1	0	1221	1223	1	0	0	0	1	124.23100280762	103.00000000000	5	11	0.2431	81.8699	3.2091	105.5240	-0.9609	19.29670000000
1224	106.3485	42.5844	1013	1001	-18.6000	-15.2000	-7.5000	1.1000	8.7000	14.4000	17.4000	15.8000	9.2000	0.8000	-8.9000	-16.2000	-6.5000	-2.0000	6.4000	15.7000	23.6000	28.4000	30.2000	28.2000	22.2000	14.0000	2.9000	-4.7000	1	1	2	3	5	12	26	24	9	4	2	1	90	5	0	2	0	0	0	0	0	0	0	2	0	1222	1224	1	0	0	0	1	116.53299713135	106.00000000000	8	15	0.4086	104.6210	3.7814	87.3974	-0.5373	23.35980000000
1226	106.3564	42.5788	993	998	-18.5000	-15.0000	-7.3000	1.2000	8.9000	14.5000	17.5000	15.9000	9.3000	0.9000	-8.8000	-16.0000	-6.4000	-1.8000	6.5000	15.8000	23.8000	28.6000	30.4000	28.3000	22.3000	14.1000	3.1000	-4.6000	1	1	2	3	5	11	25	24	9	4	2	1	88	9	0	2	0	0	0	0	0	0	0	1	1	1224	1226	1	0	0	0	1	116.53299713135	103.00000000000	5	9	0.6077	81.8699	6.6180	84.8056	0.0174	19.29670000000
1227	106.3573	42.5803	993	993	-18.5000	-15.0000	-7.3000	1.2000	8.9000	14.5000	17.5000	15.9000	9.3000	0.9000	-8.8000	-16.0000	-6.4000	-1.8000	6.5000	15.8000	23.8000	28.6000	30.4000	28.3000	22.3000	14.1000	3.1000	-4.6000	1	1	2	3	5	11	25	24	9	4	2	1	88	4	0	4	0	0	0	0	0	0	0	4	1	1225	1227	1	0	0	0	1	116.53299713135	106.00000000000	8	15	0.6077	81.8699	6.6180	84.8056	0.0174	23.35980000000
1228	106.3852	42.5532	977	973	-18.5000	-15.0000	-7.3000	1.2000	8.9000	14.6000	17.6000	16.0000	9.3000	1.0000	-8.7000	-16.0000	-6.4000	-1.8000	6.6000	15.9000	23.8000	28.6000	30.4000	28.4000	22.4000	14.2000	3.1000	-4.6000	1	1	2	3	5	11	25	24	9	4	2	1	88	8	0	2	0	0	0	0	0	0	0	1	1	1226	1228	1	0	0	0	1	116.53299713135	120.00000000000	8	15	0.2835	194.0360	3.0442	196.3900	0.9992	23.35980000000
1229	106.3870	42.5529	977	972	-18.5000	-15.0000	-7.3000	1.2000	8.9000	14.6000	17.6000	16.0000	9.3000	1.0000	-8.7000	-16.0000	-6.4000	-1.8000	6.6000	15.9000	23.8000	28.6000	30.4000	28.4000	22.4000	14.2000	3.1000	-4.6000	1	1	2	3	5	11	25	24	9	4	2	1	88	3	0	2	0	0	0	0	0	0	0	1	1	1227	1229	1	0	0	0	1	116.53299713135	120.00000000000	8	14	0.2835	194.0360	3.0442	196.3900	0.9992	23.35980000000
1230	106.4262	42.5931	1008	990	-18.6000	-15.2000	-7.5000	1.0000	8.7000	14.4000	17.4000	15.8000	9.1000	0.8000	-8.9000	-16.1000	-6.6000	-2.0000	6.3000	15.7000	23.6000	28.4000	30.2000	28.1000	22.2000	14.0000	2.9000	-4.7000	1	1	2	3	5	12	26	24	9	4	2	1	90	7	0	2	0	0	0	0	1	0	0	2	1	1228	1230	1	0	0	0	1	122.69799804688	101.00000000000	5	11	0.7399	182.6630	6.8540	177.1380	0.9352	19.29670000000
1231	106.4277	42.5919	1008	991	-18.6000	-15.2000	-7.5000	1.0000	8.7000	14.4000	17.4000	15.8000	9.1000	0.8000	-8.9000	-16.1000	-6.6000	-2.0000	6.3000	15.7000	23.6000	28.4000	30.2000	28.1000	22.2000	14.0000	2.9000	-4.7000	1	1	2	3	5	12	26	24	9	4	2	1	90	4	0	2	0	0	0	0	1	0	0	1	0	1229	1231	1	0	0	0	1	122.69799804688	101.00000000000	5	9	0.5353	185.5280	6.8540	177.1380	0.9352	19.29670000000
1232	106.4905	42.6711	1046	1029	-18.9000	-15.4000	-7.8000	0.7000	8.4000	14.1000	17.1000	15.5000	8.9000	0.5000	-9.2000	-16.4000	-6.8000	-2.3000	6.0000	15.3000	23.3000	28.1000	29.9000	27.8000	21.9000	13.6000	2.6000	-5.0000	1	1	2	3	5	12	27	25	10	4	2	1	93	4	0	0	0	0	0	0	0	0	0	1	0	1230	1232	1	0	0	0	1	139.11900329590	94.00000000000	8	15	0.5106	186.7660	4.1429	193.1730	-0.9994	22.88420000000
1233	106.5204	42.6960	1051	1048	-18.9000	-15.5000	-7.9000	0.7000	8.4000	14.1000	17.1000	15.5000	8.8000	0.4000	-9.2000	-16.4000	-6.8000	-2.3000	5.9000	15.3000	23.2000	28.0000	29.9000	27.7000	21.8000	13.6000	2.6000	-5.0000	1	1	2	3	5	12	27	25	10	4	2	1	93	3	0	2	0	0	1	0	1	0	0	1	0	1231	1233	1	0	0	0	1	139.11900329590	92.00000000000	6	11	0.2235	337.3800	3.0175	355.1010	-0.1009	17.72250000000
1234	106.4807	42.7668	1113	1111	-19.2000	-15.8000	-8.2000	0.3000	8.1000	13.7000	16.7000	15.2000	8.5000	0.1000	-9.6000	-16.7000	-7.1000	-2.7000	5.6000	14.9000	22.8000	27.6000	29.4000	27.4000	21.4000	13.2000	2.2000	-5.3000	1	1	2	4	6	13	28	26	10	4	2	1	98	1	0	2	0	0	0	0	0	0	0	2	0	1232	1234	1	0	0	0	1	165.13099670410	101.00000000000	5	9	0.4790	170.7070	4.8309	163.4960	0.1328	19.29670000000
1235	106.4100	42.8337	1177	1160	-19.4000	-16.2000	-8.6000	0.0000	7.7000	13.4000	16.4000	14.8000	8.2000	-0.1000	-9.9000	-17.0000	-7.4000	-3.0000	5.2000	14.4000	22.4000	27.2000	29.0000	27.0000	21.0000	12.8000	1.9000	-5.6000	1	1	2	4	6	13	28	26	10	4	2	1	98	8	0	4	0	0	3	0	0	0	1	5	0	1233	1235	1	0	0	0	1	154.56199645996	101.00000000000	5	9	0.5907	188.3660	6.4479	190.7130	0.7981	19.29670000000
1237	106.3084	42.8674	1157	1173	-19.4000	-16.0000	-8.5000	0.1000	7.9000	13.5000	16.5000	14.9000	8.3000	0.0000	-9.8000	-17.0000	-7.3000	-2.9000	5.3000	14.6000	22.6000	27.4000	29.2000	27.2000	21.2000	13.0000	2.1000	-5.5000	1	1	2	4	6	13	28	25	10	4	2	1	97	6	1	3	1	0	1	0	1	1	0	1	1	1235	1237	1	0	0	0	1	159.57400512695	101.00000000000	5	9	0.6738	185.8560	6.5618	187.4960	-0.8412	19.29670000000
1238	106.1246	42.9669	1199	1184	-19.6000	-16.3000	-8.7000	-0.1000	7.7000	13.4000	16.3000	14.7000	8.1000	-0.3000	-10.1000	-17.2000	-7.5000	-3.1000	5.2000	14.4000	22.4000	27.2000	29.0000	27.0000	21.1000	12.8000	1.9000	-5.7000	1	1	2	4	6	13	28	25	10	4	2	1	97	2	0	7	0	0	1	0	0	1	2	5	0	1236	1238	1	0	0	0	1	165.05700683594	94.00000000000	8	14	0.5655	143.6530	3.4776	110.2250	-0.2660	22.88420000000
1239	107.5097	42.8356	934	941	-19.1000	-15.7000	-8.0000	0.4000	8.2000	14.0000	17.3000	15.5000	8.6000	0.2000	-9.4000	-16.7000	-7.2000	-2.4000	5.9000	15.3000	23.4000	28.1000	29.9000	27.6000	21.7000	13.5000	2.4000	-5.4000	1	1	2	3	5	13	30	29	11	5	2	1	103	2	0	6	0	0	2	0	0	2	1	5	0	1237	1239	1	0	0	0	1	159.79499816895	101.00000000000	5	9	0.2431	351.8700	2.5051	5.9061	-0.3682	18.66630000000
1240	107.5293	42.6459	999	1001	-19.1000	-15.7000	-8.0000	0.4000	8.1000	13.8000	17.0000	15.4000	8.5000	0.2000	-9.4000	-16.7000	-7.1000	-2.4000	5.9000	15.2000	23.1000	27.9000	29.6000	27.4000	21.5000	13.4000	2.4000	-5.4000	1	1	2	4	6	14	32	31	12	5	2	1	111	6	0	2	0	0	0	0	1	1	1	1	0	1238	1240	1	0	0	0	1	145.90699768066	101.00000000000	5	11	0.2005	300.9640	2.2343	292.6200	-0.4367	18.66630000000
